fitness_avg,fitness_std,fitness_min,fitness_max,fitness_iteration,fitness_containerSize,fitness_evals,fitness_nbUpdated,fitness_elapsed,size_avg,size_std,size_min,size_max,size_iteration,size_containerSize,size_evals,size_nbUpdated,size_elapsed,complexity_avg,complexity_std,complexity_min,complexity_max,complexity_iteration,complexity_containerSize,complexity_evals,complexity_nbUpdated,complexity_elapsed,iteration,containerSize,evals,nbUpdated,elapsed
-26097.97296680465,110011.04575428016,-500000.0,747.251524258574,20,1211/5000,477,233,8.599878437817097,3.0,0.0,3,3,20,1211/5000,477,233,8.599878437817097,56.28488852188274,27.006081118713713,6,175,20,1211/5000,477,233,8.599878437817097,20,1211/5000,477,233,8.599878437817097
-24561.773084057342,106915.60360968618,-500000.0,747.251524258574,21,1224/5000,472,245,11.452108472585678,3.0,0.0,3,3,21,1224/5000,472,245,11.452108472585678,56.29656862745098,27.06768545828808,6,175,21,1224/5000,472,245,11.452108472585678,21,1224/5000,472,245,11.452108472585678
-24494.76656281457,106793.40644644371,-500000.0,752.3793259630851,22,1227/5000,479,237,11.469520496204495,3.0,0.0,3,3,22,1227/5000,479,237,11.469520496204495,56.20048899755501,27.10020464600629,6,175,22,1227/5000,479,237,11.469520496204495,22,1227/5000,479,237,11.469520496204495
-22672.29376124318,102885.13607568826,-500000.0,756.3383598638617,23,1237/5000,482,235,12.986277661286294,3.0,0.0,3,3,23,1237/5000,482,235,12.986277661286294,56.438156831042846,27.050097524208287,6,175,23,1237/5000,482,235,12.986277661286294,23,1237/5000,482,235,12.986277661286294
-20345.167463247246,97623.01498476088,-500000.0,756.3383598638617,24,1255/5000,467,233,13.306994823738933,3.0,0.0,3,3,24,1255/5000,467,233,13.306994823738933,56.535458167330674,26.878747541721445,6,175,24,1255/5000,467,233,13.306994823738933,24,1255/5000,467,233,13.306994823738933
-19737.465489561164,96373.41089981326,-500000.0,756.3383598638617,25,1263/5000,470,234,15.316197231411934,3.0,0.0,3,3,25,1263/5000,470,234,15.316197231411934,56.583531274742676,26.80147443756271,6,175,25,1263/5000,470,234,15.316197231411934,25,1263/5000,470,234,15.316197231411934
-18743.125722524903,93961.77225448164,-500000.0,756.3383598638617,26,1277/5000,486,230,17.498536895029247,3.0,0.0,3,3,26,1277/5000,486,230,17.498536895029247,56.523884103367266,26.828970794129198,6,175,26,1277/5000,486,230,17.498536895029247,26,1277/5000,486,230,17.498536895029247
-20409.34910791844,98063.17337496698,-500000.0,756.3383598638617,27,1293/5000,469,275,18.94869662448764,3.0,0.0,3,3,27,1293/5000,469,275,18.94869662448764,56.79891724671307,26.808820426418457,6,175,27,1293/5000,469,275,18.94869662448764,27,1293/5000,469,275,18.94869662448764
-19735.74216115556,96514.18052011295,-500000.0,773.3318636768395,28,1311/5000,477,237,20.268343100324273,3.0,0.0,3,3,28,1311/5000,477,237,20.268343100324273,56.882532418001524,26.668543650461906,6,175,28,1311/5000,477,237,20.268343100324273,28,1311/5000,477,237,20.268343100324273
-19651.946626687295,96340.16782045746,-500000.0,773.3318636768395,29,1316/5000,474,229,21.91971394047141,3.0,0.0,3,3,29,1316/5000,474,229,21.91971394047141,56.962006079027354,26.61341076318124,6,175,29,1316/5000,474,229,21.91971394047141,29,1316/5000,474,229,21.91971394047141
-19619.320609943778,96340.27497274657,-500000.0,773.3318636768395,30,1342/5000,467,260,20.70642113406211,3.0,0.0,3,3,30,1342/5000,467,260,20.70642113406211,57.11549925484352,26.511380139700357,5,175,30,1342/5000,467,260,20.70642113406211,30,1342/5000,467,260,20.70642113406211
-18963.45031828019,94805.77033319803,-500000.0,779.5434109917957,31,1361/5000,476,255,26.858677237294614,3.0,0.0,3,3,31,1361/5000,476,255,26.858677237294614,57.174136664217485,26.25299016747827,5,175,31,1361/5000,476,255,26.858677237294614,31,1361/5000,476,255,26.858677237294614
-18414.3048792864,93478.94618997222,-500000.0,780.4124791646522,32,1374/5000,473,210,23.80048441980034,3.0,0.0,3,3,32,1374/5000,473,210,23.80048441980034,57.430131004366814,26.114666981783365,5,175,32,1374/5000,473,210,23.80048441980034,32,1374/5000,473,210,23.80048441980034
-17800.31467487222,91997.49655447088,-500000.0,780.4124791646522,33,1392/5000,478,217,25.070173353888094,3.0,0.0,3,3,33,1392/5000,478,217,25.070173353888094,57.576867816091955,26.009886702586346,5,175,33,1392/5000,478,217,25.070173353888094,33,1392/5000,478,217,25.070173353888094
-17455.31837391292,91150.90280486525,-500000.0,780.4124791646522,34,1390/5000,472,228,26.225935319438577,3.0,0.0,3,3,34,1390/5000,472,228,26.225935319438577,57.7294964028777,26.060614052288965,5,175,34,1390/5000,472,228,26.225935319438577,34,1390/5000,472,228,26.225935319438577
-15942.16827794565,87210.84766132197,-500000.0,780.4124791646522,35,1396/5000,476,223,28.257202460430562,3.0,0.0,3,3,35,1396/5000,476,223,28.257202460430562,57.82163323782235,26.108553784413704,5,175,35,1396/5000,476,223,28.257202460430562,35,1396/5000,476,223,28.257202460430562
-15182.771564733759,85649.61131554063,-500000.0,782.6583747535046,36,1411/5000,484,233,29.030913260765374,3.0,0.0,3,3,36,1411/5000,484,233,29.030913260765374,58.014883061658395,26.061186895584683,5,175,36,1411/5000,484,233,29.030913260765374,36,1411/5000,484,233,29.030913260765374
-14829.06871426922,84920.8436339888,-500000.0,785.8830571618911,37,1419/5000,473,222,31.17497248481959,3.0,0.0,3,3,37,1419/5000,473,222,31.17497248481959,58.08386187455955,26.079633839915203,5,175,37,1419/5000,473,222,31.17497248481959,37,1419/5000,473,222,31.17497248481959
-14459.833157833762,83766.87085515678,-500000.0,820.082701607798,38,1427/5000,478,240,33.973151640966535,3.0,0.0,3,3,38,1427/5000,478,240,33.973151640966535,58.145059565522075,25.983216143160806,5,175,38,1427/5000,478,240,33.973151640966535,38,1427/5000,478,240,33.973151640966535
-14071.713083410736,82662.95816715415,-500000.0,820.082701607798,39,1431/5000,475,237,33.709585374221206,3.0,0.0,3,3,39,1431/5000,475,237,33.709585374221206,58.08944793850454,25.873888511071318,5,175,39,1431/5000,475,237,33.709585374221206,39,1431/5000,475,237,33.709585374221206
-13963.146267844522,82386.28434732193,-500000.0,820.082701607798,40,1441/5000,477,199,35.47426558006555,3.0,0.0,3,3,40,1441/5000,477,199,35.47426558006555,58.188063844552396,25.96650854589296,5,175,40,1441/5000,477,199,35.47426558006555,40,1441/5000,477,199,35.47426558006555
-13145.131476253038,80050.52397606257,-500000.0,820.082701607798,41,1453/5000,479,210,36.23791748471558,3.0,0.0,3,3,41,1453/5000,479,210,36.23791748471558,58.226428079834825,25.913277269745905,5,175,41,1453/5000,479,210,36.23791748471558,41,1453/5000,479,210,36.23791748471558
-13088.477749525704,79918.81532609998,-500000.0,820.082701607798,42,1458/5000,478,206,35.16571279801428,3.0,0.0,3,3,42,1458/5000,478,206,35.16571279801428,58.07475994513032,25.889535984680073,5,175,42,1458/5000,478,206,35.16571279801428,42,1458/5000,478,206,35.16571279801428
-12353.971413155034,77701.54347688319,-500000.0,820.082701607798,43,1464/5000,482,196,36.443192198872566,3.0,0.0,3,3,43,1464/5000,482,196,36.443192198872566,58.044398907103826,25.837106820353117,6,175,43,1464/5000,482,196,36.443192198872566,43,1464/5000,482,196,36.443192198872566
-12270.81378206371,77471.19375231903,-500000.0,820.082701607798,44,1473/5000,478,200,35.885248113423586,3.0,0.0,3,3,44,1473/5000,478,200,35.885248113423586,58.0020366598778,25.77224115295715,6,175,44,1473/5000,478,200,35.885248113423586,44,1473/5000,478,200,35.885248113423586
-11930.949842568047,76448.42610570636,-500000.0,820.082701607798,45,1472/5000,469,208,38.6530549461022,3.0,0.0,3,3,45,1472/5000,469,208,38.6530549461022,58.057065217391305,25.779679056509146,6,175,45,1472/5000,469,208,38.6530549461022,45,1472/5000,469,208,38.6530549461022
-12179.973466643882,77270.80109341707,-500000.0,820.082701607798,46,1481/5000,478,222,37.78981885686517,3.0,0.0,3,3,46,1481/5000,478,222,37.78981885686517,57.99797434166104,25.694893361329957,6,175,46,1481/5000,478,222,37.78981885686517,46,1481/5000,478,222,37.78981885686517
-11401.716162379482,74866.95001078786,-500000.0,820.082701607798,47,1493/5000,466,228,38.68870599195361,3.0,0.0,3,3,47,1493/5000,466,228,38.68870599195361,58.02679169457468,25.675168656779327,6,175,47,1493/5000,466,228,38.68870599195361,47,1493/5000,466,228,38.68870599195361
-11017.325179715453,73648.75948682961,-500000.0,820.082701607798,48,1499/5000,481,172,38.25776782538742,3.0,0.0,3,3,48,1499/5000,481,172,38.25776782538742,57.9472981987992,25.546995720933225,6,175,48,1499/5000,481,172,38.25776782538742,48,1499/5000,481,172,38.25776782538742
-11025.967924852603,73698.26883047176,-500000.0,831.3557987687423,49,1497/5000,478,172,38.94084407854825,3.0,0.0,3,3,49,1497/5000,478,172,38.94084407854825,57.96993987975952,25.59334164327377,6,175,49,1497/5000,478,172,38.94084407854825,49,1497/5000,478,172,38.94084407854825
-11054.146539392981,73794.97539738353,-500000.0,839.2261152273959,50,1493/5000,475,204,38.59699823334813,3.0,0.0,3,3,50,1493/5000,475,204,38.59699823334813,58.149363697253854,25.50047859361383,6,175,50,1493/5000,475,204,38.59699823334813,50,1493/5000,475,204,38.59699823334813
-11004.685276363074,73676.3879438468,-500000.0,839.2261152273959,51,1498/5000,474,214,37.32182207610458,3.0,0.0,3,3,51,1498/5000,474,214,37.32182207610458,57.995327102803735,25.574871983304817,6,175,51,1498/5000,474,214,37.32182207610458,51,1498/5000,474,214,37.32182207610458
-11316.262674744305,74702.95165426847,-500000.0,839.2261152273959,52,1500/5000,481,192,40.195466570556164,3.0,0.0,3,3,52,1500/5000,481,192,40.195466570556164,57.964666666666666,25.523337390622636,6,175,52,1500/5000,481,192,40.195466570556164,52,1500/5000,481,192,40.195466570556164
-10934.947604681973,73535.2776913305,-500000.0,839.2261152273959,53,1504/5000,466,209,43.810579118318856,3.0,0.0,3,3,53,1504/5000,466,209,43.810579118318856,58.101063829787236,25.513250602678497,6,175,53,1504/5000,466,209,43.810579118318856,53,1504/5000,466,209,43.810579118318856
-10965.195679462022,73584.62593726178,-500000.0,839.2261152273959,54,1502/5000,475,192,43.755112926475704,3.0,0.0,3,3,54,1502/5000,475,192,43.755112926475704,58.05925432756325,25.48391475084875,6,175,54,1502/5000,475,192,43.755112926475704,54,1502/5000,475,192,43.755112926475704
-11245.204470088334,74513.38903830198,-500000.0,839.2261152273959,55,1508/5000,472,165,39.95811136160046,3.0,0.0,3,3,55,1508/5000,472,165,39.95811136160046,58.033819628647215,25.49654466628215,6,175,55,1508/5000,472,165,39.95811136160046,55,1508/5000,472,165,39.95811136160046
-10787.934775216405,73180.48482406618,-500000.0,839.2261152273959,56,1519/5000,476,181,39.30936756078154,3.0,0.0,3,3,56,1519/5000,476,181,39.30936756078154,58.00065832784727,25.505540315685224,6,175,56,1519/5000,476,181,39.30936756078154,56,1519/5000,476,181,39.30936756078154
-10421.862906794742,72004.38700994322,-500000.0,839.2261152273959,57,1523/5000,478,178,41.22690356709063,3.0,0.0,3,3,57,1523/5000,478,178,41.22690356709063,57.967170059093895,25.51878479116827,6,175,57,1523/5000,478,178,41.22690356709063,57,1523/5000,478,178,41.22690356709063
-10468.611737159415,72236.35316463847,-500000.0,839.2261152273959,58,1513/5000,468,176,44.45710498839617,3.0,0.0,3,3,58,1513/5000,468,176,44.45710498839617,58.03569068076669,25.583398769507326,6,175,58,1513/5000,468,176,44.45710498839617,58,1513/5000,468,176,44.45710498839617
-10095.161364027732,70993.99398800921,-500000.0,839.2261152273959,59,1519/5000,471,199,45.30284083727747,3.0,0.0,3,3,59,1519/5000,471,199,45.30284083727747,58.02040816326531,25.509119660953658,6,175,59,1519/5000,471,199,45.30284083727747,59,1519/5000,471,199,45.30284083727747
-9420.478002058333,68686.4288182592,-500000.0,839.2261152273959,60,1521/5000,474,209,46.11644630599767,3.0,0.0,3,3,60,1521/5000,474,209,46.11644630599767,58.02301117685733,25.470977084547783,6,175,60,1521/5000,474,209,46.11644630599767,60,1521/5000,474,209,46.11644630599767
-8415.736771137563,65092.184694967385,-500000.0,839.2261152273959,61,1523/5000,476,190,43.93518216256052,3.0,0.0,3,3,61,1523/5000,476,190,43.93518216256052,58.05843729481287,25.573010321713898,6,175,61,1523/5000,476,190,43.93518216256052,61,1523/5000,476,190,43.93518216256052
-8340.07131245108,64883.66690629136,-500000.0,846.5732458045719,62,1533/5000,483,166,40.26496952492744,3.0,0.0,3,3,62,1533/5000,483,166,40.26496952492744,58.026744944553165,25.47825522941234,6,175,62,1533/5000,483,166,40.26496952492744,62,1533/5000,483,166,40.26496952492744
-8686.605770845375,66035.61748100944,-500000.0,846.5732458045719,63,1536/5000,476,181,40.48183911014348,3.0,0.0,3,3,63,1536/5000,476,181,40.48183911014348,58.104166666666664,25.505658753935805,6,175,63,1536/5000,476,181,40.48183911014348,63,1536/5000,476,181,40.48183911014348
-8295.594156890802,64781.645102416885,-500000.0,852.280793674578,64,1538/5000,476,186,41.552884025499225,3.0,0.0,3,3,64,1538/5000,476,186,41.552884025499225,58.118985695708716,25.509849516965186,6,175,64,1538/5000,476,186,41.552884025499225,64,1538/5000,476,186,41.552884025499225
-8619.37037378492,65982.85862510622,-500000.0,852.280793674578,65,1538/5000,477,185,44.775138151831925,3.0,0.0,3,3,65,1538/5000,477,185,44.775138151831925,57.993498049414825,25.525044879728515,6,175,65,1538/5000,477,185,44.775138151831925,65,1538/5000,477,185,44.775138151831925
-9458.186022839038,68761.48349136385,-500000.0,852.280793674578,66,1544/5000,487,170,42.996712864376605,3.0,0.0,3,3,66,1544/5000,487,170,42.996712864376605,58.215025906735754,25.45221331875016,6,175,66,1544/5000,487,170,42.996712864376605,66,1544/5000,487,170,42.996712864376605
-8250.751367034642,64638.465324031065,-500000.0,852.280793674578,67,1545/5000,478,189,40.00495597627014,3.0,0.0,3,3,67,1545/5000,478,189,40.00495597627014,58.12297734627832,25.433161777416718,6,175,67,1545/5000,478,189,40.00495597627014,67,1545/5000,478,189,40.00495597627014
-8537.19258668213,65733.72478006703,-500000.0,852.4182640360051,68,1550/5000,478,176,42.52044404670596,3.0,0.0,3,3,68,1550/5000,478,176,42.52044404670596,58.10580645161291,25.58218442263105,6,175,68,1550/5000,478,176,42.52044404670596,68,1550/5000,478,176,42.52044404670596
-9177.761063925303,68037.59522069381,-500000.0,855.5023858321223,69,1551/5000,476,185,43.51773860771209,3.0,0.0,3,3,69,1551/5000,476,185,43.51773860771209,58.27401676337846,25.63054651803952,6,175,69,1551/5000,476,185,43.51773860771209,69,1551/5000,476,185,43.51773860771209
-8221.593530041486,64578.589293856116,-500000.0,856.6433214141713,70,1548/5000,475,188,42.11547586508095,3.0,0.0,3,3,70,1548/5000,475,188,42.11547586508095,58.36821705426357,25.681286939876827,6,175,70,1548/5000,475,188,42.11547586508095,70,1548/5000,475,188,42.11547586508095
-8198.201134705727,64496.96247086324,-500000.0,856.6433214141713,71,1552/5000,475,199,45.298806187696755,3.0,0.0,3,3,71,1552/5000,475,199,45.298806187696755,58.15914948453608,25.60522168674075,6,175,71,1552/5000,475,199,45.298806187696755,71,1552/5000,475,199,45.298806187696755
-8140.768542919921,64294.235026905524,-500000.0,856.6433214141713,72,1562/5000,481,178,45.09919125586748,3.0,0.0,3,3,72,1562/5000,481,178,45.09919125586748,58.31754161331626,25.738198560643593,6,175,72,1562/5000,481,178,45.09919125586748,72,1562/5000,481,178,45.09919125586748
-8146.9383448308945,64335.261822741246,-500000.0,857.5152147999106,73,1560/5000,467,174,43.245411708950996,3.0,0.0,3,3,73,1560/5000,467,174,43.245411708950996,58.34679487179487,25.7001369842498,6,175,73,1560/5000,467,174,43.245411708950996,73,1560/5000,467,174,43.245411708950996
-8079.620676552612,64093.839201646704,-500000.0,857.5152147999106,74,1572/5000,482,171,42.98609720915556,3.0,0.0,3,3,74,1572/5000,482,171,42.98609720915556,58.29452926208651,25.59623154504717,6,175,74,1572/5000,482,171,42.98609720915556,74,1572/5000,482,171,42.98609720915556
-8693.449168277453,66366.15115757583,-500000.0,888.3709472562708,75,1576/5000,479,191,45.35461597330868,3.0,0.0,3,3,75,1576/5000,479,191,45.35461597330868,58.3001269035533,25.55896735329181,6,175,75,1576/5000,479,191,45.35461597330868,75,1576/5000,479,191,45.35461597330868
-8748.977719934008,66595.18176802045,-500000.0,888.3709472562708,76,1565/5000,475,183,44.487205226905644,3.0,0.0,3,3,76,1565/5000,475,183,44.487205226905644,58.38722044728434,25.594420123834897,6,175,76,1565/5000,475,183,44.487205226905644,76,1565/5000,475,183,44.487205226905644
-8993.441217398724,67489.14828837814,-500000.0,888.3709472562708,77,1577/5000,473,191,46.18198268022388,3.0,0.0,3,3,77,1577/5000,473,191,46.18198268022388,58.31642358909321,25.62320386243057,6,175,77,1577/5000,473,191,46.18198268022388,77,1577/5000,473,191,46.18198268022388
-8327.858632290196,64981.69968091076,-500000.0,888.3709472562708,78,1587/5000,470,197,48.619627045467496,3.0,0.0,3,3,78,1587/5000,470,197,48.619627045467496,58.35790800252048,25.42342999776033,6,175,78,1587/5000,470,197,48.619627045467496,78,1587/5000,470,197,48.619627045467496
-8620.583622893735,66162.3735015038,-500000.0,888.3709472562708,79,1586/5000,474,211,45.3309426298365,3.0,0.0,3,3,79,1586/5000,474,211,45.3309426298365,58.3858764186633,25.41471711276118,6,175,79,1586/5000,474,211,45.3309426298365,79,1586/5000,474,211,45.3309426298365
-8291.635309274761,64961.379331827906,-500000.0,888.3709472562708,80,1588/5000,471,190,46.747542888857424,3.0,0.0,3,3,80,1588/5000,471,190,46.747542888857424,58.46662468513854,25.552327294572653,6,175,80,1588/5000,471,190,46.747542888857424,80,1588/5000,471,190,46.747542888857424
-7981.421301992239,63743.62206679834,-500000.0,888.3709472562708,81,1590/5000,477,193,45.42345598060638,3.0,0.0,3,3,81,1590/5000,477,193,45.42345598060638,58.45849056603774,25.503443599981907,6,161,81,1590/5000,477,193,45.42345598060638,81,1590/5000,477,193,45.42345598060638
-7629.665622116058,62354.30866245074,-500000.0,888.3709472562708,82,1600/5000,476,212,44.9230825426057,3.0,0.0,3,3,82,1600/5000,476,212,44.9230825426057,58.345,25.364265709852514,6,161,82,1600/5000,476,212,44.9230825426057,82,1600/5000,476,212,44.9230825426057
-7486.954215516897,62103.432119202604,-500000.0,902.0213882305837,83,1606/5000,480,183,41.72745875734836,3.0,0.0,3,3,83,1606/5000,480,183,41.72745875734836,58.64819427148194,25.48889619505831,6,161,83,1606/5000,480,183,41.72745875734836,83,1606/5000,480,183,41.72745875734836
-6778.275070848304,59293.365275718264,-500000.0,902.0213882305837,84,1624/5000,484,183,41.82737767789513,3.0,0.0,3,3,84,1624/5000,484,183,41.82737767789513,58.54371921182266,25.422572685135748,6,161,84,1624/5000,484,183,41.82737767789513,84,1624/5000,484,183,41.82737767789513
-6759.623480617639,59240.1458537096,-500000.0,902.0213882305837,85,1627/5000,475,192,45.75402845162898,3.0,0.0,3,3,85,1627/5000,475,192,45.75402845162898,58.76152427781192,25.515116835024934,6,161,85,1627/5000,475,192,45.75402845162898,85,1627/5000,475,192,45.75402845162898
-6991.257023703512,60411.744385380174,-500000.0,902.0213882305837,86,1628/5000,469,180,44.27395882643759,3.0,0.0,3,3,86,1628/5000,469,180,44.27395882643759,58.73771498771499,25.40513263716386,6,161,86,1628/5000,469,180,44.27395882643759,86,1628/5000,469,180,44.27395882643759
-6681.266308461069,59162.97611777912,-500000.0,908.0918400054851,87,1628/5000,463,237,45.45972897764295,3.0,0.0,3,3,87,1628/5000,463,237,45.45972897764295,58.573710073710075,25.193308591434842,6,161,87,1628/5000,463,237,45.45972897764295,87,1628/5000,463,237,45.45972897764295
-6646.348224788927,59038.56318103395,-500000.0,908.0918400054851,88,1635/5000,481,186,47.92158944066614,3.0,0.0,3,3,88,1635/5000,481,186,47.92158944066614,58.74006116207951,25.2752012002855,6,161,88,1635/5000,481,186,47.92158944066614,88,1635/5000,481,186,47.92158944066614
-6354.529645789958,57851.57453807527,-500000.0,908.0918400054851,89,1630/5000,471,213,49.41289719007909,3.0,0.0,3,3,89,1630/5000,471,213,49.41289719007909,58.70674846625767,25.099505357319885,6,159,89,1630/5000,471,213,49.41289719007909,89,1630/5000,471,213,49.41289719007909
-7251.486980990337,61524.875844209506,-500000.0,908.0918400054851,90,1634/5000,477,190,43.82212906330824,3.0,0.0,3,3,90,1634/5000,477,190,43.82212906330824,58.652998776009795,25.052628207711653,6,150,90,1634/5000,477,190,43.82212906330824,90,1634/5000,477,190,43.82212906330824
-6607.290988518709,58915.85654961676,-500000.0,908.0918400054851,91,1642/5000,472,196,46.32062984444201,3.0,0.0,3,3,91,1642/5000,472,196,46.32062984444201,58.61205846528624,25.009326898941453,6,150,91,1642/5000,472,196,46.32062984444201,91,1642/5000,472,196,46.32062984444201
-7167.393149474283,61194.41295104103,-500000.0,908.0918400054851,92,1652/5000,474,213,44.98234460223466,3.0,0.0,3,3,92,1652/5000,474,213,44.98234460223466,58.64769975786925,24.936759738071622,6,150,92,1652/5000,474,213,44.98234460223466,92,1652/5000,474,213,44.98234460223466
-6625.87521843263,58828.580900865236,-500000.0,908.0918400054851,93,1649/5000,473,216,47.37318631447852,3.0,0.0,3,3,93,1649/5000,473,216,47.37318631447852,58.728320194057005,25.104756717654126,6,150,93,1649/5000,473,216,47.37318631447852,93,1649/5000,473,216,47.37318631447852
-6857.904367311181,59981.439130384264,-500000.0,908.0918400054851,94,1652/5000,472,194,44.575001119636,3.0,0.0,3,3,94,1652/5000,472,194,44.575001119636,58.833535108958834,25.174009692862235,6,150,94,1652/5000,472,194,44.575001119636,94,1652/5000,472,194,44.575001119636
