fitness_avg,fitness_std,fitness_min,fitness_max,fitness_iteration,fitness_containerSize,fitness_evals,fitness_nbUpdated,fitness_elapsed,size_avg,size_std,size_min,size_max,size_iteration,size_containerSize,size_evals,size_nbUpdated,size_elapsed,complexity_avg,complexity_std,complexity_min,complexity_max,complexity_iteration,complexity_containerSize,complexity_evals,complexity_nbUpdated,complexity_elapsed,iteration,containerSize,evals,nbUpdated,elapsed
-5400.583866298411,49478.00038293786,-500000.0,98.78624064613454,21,633/2500,288,136,2.5496318959631026,1.0,0.0,1,1,21,633/2500,288,136,2.5496318959631026,54.18957345971564,27.68804018005565,1,124,21,633/2500,288,136,2.5496318959631026,21,633/2500,288,136,2.5496318959631026
-5305.331728637501,48408.77122099749,-500000.0,98.78624064613454,22,628/2500,287,137,2.573032199870795,1.0,0.0,1,1,22,628/2500,287,137,2.573032199870795,54.05891719745223,27.60165981069337,1,124,22,628/2500,287,137,2.573032199870795,22,628/2500,287,137,2.573032199870795
-4248.679757673538,44509.507668802034,-500000.0,98.78624064613454,23,631/2500,284,144,2.504881718195975,1.0,0.0,1,1,23,631/2500,284,144,2.504881718195975,54.05863708399366,27.715581457218523,1,124,23,631/2500,284,144,2.504881718195975,23,631/2500,284,144,2.504881718195975
-5020.977275181118,48567.81265602056,-500000.0,98.78624064613454,24,634/2500,280,139,2.4608144322410226,1.0,0.0,1,1,24,634/2500,280,139,2.4608144322410226,54.36593059936909,27.62254325832933,1,124,24,634/2500,280,139,2.4608144322410226,24,634/2500,280,139,2.4608144322410226
-4195.033100774325,44267.42427438646,-500000.0,98.78624064613454,25,638/2500,285,139,2.5098392511717975,1.0,0.0,1,1,25,638/2500,285,139,2.5098392511717975,54.092476489028215,27.5890562524615,1,124,25,638/2500,285,139,2.5098392511717975,25,638/2500,285,139,2.5098392511717975
-4943.821718556479,48268.47866738227,-500000.0,98.78624064613454,26,642/2500,291,126,2.6479617981240153,1.0,0.0,1,1,26,642/2500,291,126,2.6479617981240153,53.99688473520249,27.58498603352157,1,124,26,642/2500,291,126,2.6479617981240153,26,642/2500,291,126,2.6479617981240153
-4899.863058426334,48046.70330636979,-500000.0,98.78624064613454,27,648/2500,283,142,2.3625500248745084,1.0,0.0,1,1,27,648/2500,283,142,2.3625500248745084,54.114197530864196,27.54798141264798,1,124,27,648/2500,283,142,2.3625500248745084,27,648/2500,283,142,2.3625500248745084
-5322.795725979613,49166.70734664693,-500000.0,98.78624064613454,28,649/2500,285,107,2.5818311790935695,1.0,0.0,1,1,28,649/2500,285,107,2.5818311790935695,54.323574730354395,27.425653790466946,1,124,28,649/2500,285,107,2.5818311790935695,28,649/2500,285,107,2.5818311790935695
-5314.429055710623,49056.80375813251,-500000.0,98.78624064613454,29,652/2500,286,100,2.478037361986935,1.0,0.0,1,1,29,652/2500,286,100,2.478037361986935,54.142638036809814,27.468881854589117,1,124,29,652/2500,286,100,2.478037361986935,29,652/2500,286,100,2.478037361986935
-5730.165075992659,51988.12238761133,-500000.0,98.81970035570937,30,644/2500,291,113,2.5456953668035567,1.0,0.0,1,1,30,644/2500,291,113,2.5456953668035567,54.08695652173913,27.593070357084745,1,124,30,644/2500,291,113,2.5456953668035567,30,644/2500,291,113,2.5456953668035567
-7065.035182501301,57314.24968068154,-500000.0,98.81970035570937,31,650/2500,282,115,2.3528894893825054,1.0,0.0,1,1,31,650/2500,282,115,2.3528894893825054,54.40769230769231,27.55897066120804,1,124,31,650/2500,282,115,2.3528894893825054,31,650/2500,282,115,2.3528894893825054
-4823.043968096826,47579.06600827624,-500000.0,98.86039017805724,32,661/2500,287,114,2.329005707986653,1.0,0.0,1,1,32,661/2500,287,114,2.329005707986653,54.42662632375189,27.5139269198113,1,124,32,661/2500,287,114,2.329005707986653,32,661/2500,287,114,2.329005707986653
-4136.193378585144,43482.28980608284,-500000.0,98.86039017805724,33,662/2500,282,105,2.523435381706804,1.0,0.0,1,1,33,662/2500,282,105,2.523435381706804,54.30060422960725,27.38803572995845,1,124,33,662/2500,282,105,2.523435381706804,33,662/2500,282,105,2.523435381706804
-4183.208366565907,43345.27968809971,-500000.0,98.86039017805724,34,670/2500,290,99,2.614961239974946,1.0,0.0,1,1,34,670/2500,290,99,2.614961239974946,54.45820895522388,27.448250626657437,1,124,34,670/2500,290,99,2.614961239974946,34,670/2500,290,99,2.614961239974946
-4188.586239100513,43377.44378012153,-500000.0,98.86039017805724,35,669/2500,288,114,2.47277473192662,1.0,0.0,1,1,35,669/2500,288,114,2.47277473192662,54.49626307922272,27.36126140725716,1,124,35,669/2500,288,114,2.47277473192662,35,669/2500,288,114,2.47277473192662
-5683.473998788968,51129.53323826824,-500000.0,98.86039017805724,36,669/2500,279,127,2.4138788068667054,1.0,0.0,1,1,36,669/2500,279,127,2.4138788068667054,54.568011958146485,27.318641156591358,1,124,36,669/2500,279,127,2.4138788068667054,36,669/2500,279,127,2.4138788068667054
-4137.740650737814,43122.89659857748,-500000.0,98.86039017805724,37,677/2500,288,102,2.5117973377928138,1.0,0.0,1,1,37,677/2500,288,102,2.5117973377928138,54.44608567208272,27.262097910145865,1,124,37,677/2500,288,102,2.5117973377928138,37,677/2500,288,102,2.5117973377928138
-4157.59132080994,43123.066625099586,-500000.0,99.08445898768059,38,677/2500,288,102,2.555423744022846,1.0,0.0,1,1,38,677/2500,288,102,2.555423744022846,54.56868537666174,27.101648369747505,1,112,38,677/2500,288,102,2.555423744022846,38,677/2500,288,102,2.555423744022846
-4131.660938010549,43091.373727384096,-500000.0,99.08445898768059,39,678/2500,284,101,2.5272587817162275,1.0,0.0,1,1,39,678/2500,284,101,2.5272587817162275,54.2212389380531,27.034688035320425,1,107,39,678/2500,284,101,2.5272587817162275,39,678/2500,284,101,2.5272587817162275
-4821.7377404186445,47031.3753006133,-500000.0,99.08445898768059,40,680/2500,287,101,2.560602616984397,1.0,0.0,1,1,40,680/2500,287,101,2.560602616984397,54.35294117647059,27.165811507828966,1,108,40,680/2500,287,101,2.560602616984397,40,680/2500,287,101,2.560602616984397
-4843.503128356199,47134.326432165646,-500000.0,99.08445898768059,41,677/2500,282,105,2.497700609266758,1.0,0.0,1,1,41,677/2500,282,105,2.497700609266758,54.3751846381093,27.207683745652208,1,108,41,677/2500,282,105,2.497700609266758,41,677/2500,282,105,2.497700609266758
-3360.8013075909394,38639.80909422443,-500000.0,99.08445898768059,42,678/2500,283,117,2.5335540543310344,1.0,0.0,1,1,42,678/2500,283,117,2.5335540543310344,54.365781710914455,27.165050157373994,1,108,42,678/2500,283,117,2.5335540543310344,42,678/2500,283,117,2.5335540543310344
-3335.5656185518305,38499.23694004436,-500000.0,99.08445898768059,43,683/2500,283,103,2.4738441351801157,1.0,0.0,1,1,43,683/2500,283,103,2.4738441351801157,54.61493411420205,27.18915164746746,1,108,43,683/2500,283,103,2.4738441351801157,43,683/2500,283,103,2.4738441351801157
-3467.4423054560607,38539.496094927104,-500000.0,99.08445898768059,44,690/2500,287,114,2.5736258570104837,1.0,0.0,1,1,44,690/2500,287,114,2.5736258570104837,54.55652173913043,26.999149091588375,1,108,44,690/2500,287,114,2.5736258570104837,44,690/2500,287,114,2.5736258570104837
-3436.568611649701,38374.44665308471,-500000.0,99.08445898768059,45,696/2500,290,98,2.7186510749161243,1.0,0.0,1,1,45,696/2500,290,98,2.7186510749161243,54.58620689655172,27.110958349417686,1,108,45,696/2500,290,98,2.7186510749161243,45,696/2500,290,98,2.7186510749161243
-4174.493769730682,42796.32968053031,-500000.0,99.08445898768059,46,694/2500,283,115,2.4445280842483044,1.0,0.0,1,1,46,694/2500,283,115,2.4445280842483044,54.56051873198847,27.135665095810943,1,108,46,694/2500,283,115,2.4445280842483044,46,694/2500,283,115,2.4445280842483044
-4519.830346188652,43465.13309680572,-500000.0,99.08445898768059,47,700/2500,292,96,2.5843722661957145,1.0,0.0,1,1,47,700/2500,292,96,2.5843722661957145,54.53857142857143,26.990843912372227,1,108,47,700/2500,292,96,2.5843722661957145,47,700/2500,292,96,2.5843722661957145
-4500.171930286569,43373.331427586156,-500000.0,99.08445898768059,48,703/2500,287,75,2.4090115120634437,1.0,0.0,1,1,48,703/2500,287,75,2.4090115120634437,54.5647226173542,27.02100771482221,1,108,48,703/2500,287,75,2.4090115120634437,48,703/2500,287,75,2.4090115120634437
-4506.368782057087,43403.90284645581,-500000.0,99.08445898768059,49,702/2500,290,70,2.578901022672653,1.0,0.0,1,1,49,702/2500,290,70,2.578901022672653,54.43732193732194,27.06199335906119,1,108,49,702/2500,290,70,2.578901022672653,49,702/2500,290,70,2.578901022672653
-4506.340004870887,43403.90582368614,-500000.0,99.08445898768059,50,702/2500,284,81,2.601007862947881,1.0,0.0,1,1,50,702/2500,284,81,2.601007862947881,54.43874643874644,27.13459294039842,1,108,50,702/2500,284,81,2.601007862947881,50,702/2500,284,81,2.601007862947881
-5211.381196686041,47222.428123853606,-500000.0,99.08445898768059,51,703/2500,293,66,2.6572153656743467,1.0,0.0,1,1,51,703/2500,293,66,2.6572153656743467,54.519203413940254,27.102185084413456,1,108,51,703/2500,293,66,2.6572153656743467,51,703/2500,293,66,2.6572153656743467
-5249.354219857341,47389.122070685924,-500000.0,99.08445898768059,52,698/2500,287,72,2.5429405928589404,1.0,0.0,1,1,52,698/2500,287,72,2.5429405928589404,54.608882521489974,27.03171820835025,1,108,52,698/2500,287,72,2.5429405928589404,52,698/2500,287,72,2.5429405928589404
-5219.621346829089,47157.28877151678,-500000.0,99.08445898768059,53,705/2500,279,113,2.529571895953268,1.0,0.0,1,1,53,705/2500,279,113,2.529571895953268,54.45390070921986,26.99810216006785,1,108,53,705/2500,279,113,2.529571895953268,53,705/2500,279,113,2.529571895953268
-5961.697950877014,50842.80213423871,-500000.0,99.08445898768059,54,701/2500,287,85,2.750627140980214,1.0,0.0,1,1,54,701/2500,287,85,2.750627140980214,54.47788873038517,26.916336465494528,1,113,54,701/2500,287,85,2.750627140980214,54,701/2500,287,85,2.750627140980214
-5189.104639591841,47123.22410167014,-500000.0,99.08445898768059,55,706/2500,286,90,2.7155644530430436,1.0,0.0,1,1,55,706/2500,286,90,2.7155644530430436,54.563739376770535,27.11129176667638,1,115,55,706/2500,286,90,2.7155644530430436,55,706/2500,286,90,2.7155644530430436
-4500.086641405809,43373.34037092379,-500000.0,99.08445898768059,56,703/2500,291,85,2.583093238994479,1.0,0.0,1,1,56,703/2500,291,85,2.583093238994479,54.493598862019915,27.108383726654026,1,113,56,703/2500,291,85,2.583093238994479,56,703/2500,291,85,2.583093238994479
-4580.589995675796,43394.74247861181,-500000.0,99.08445898768059,57,704/2500,276,106,2.499092969112098,1.0,0.0,1,1,57,704/2500,276,106,2.499092969112098,54.38778409090909,27.076573207860996,1,113,57,704/2500,276,106,2.499092969112098,57,704/2500,276,106,2.499092969112098
-4586.876614575516,43394.24166302648,-500000.0,99.08445898768059,58,704/2500,285,81,2.6841991916298866,1.0,0.0,1,1,58,704/2500,285,81,2.6841991916298866,54.37784090909091,27.197183341330824,1,113,58,704/2500,285,81,2.6841991916298866,58,704/2500,285,81,2.6841991916298866
-4567.894722297899,43333.88885180438,-500000.0,99.08445898768059,59,706/2500,283,98,2.559460191987455,1.0,0.0,1,1,59,706/2500,283,98,2.559460191987455,54.42351274787536,27.167207822331235,1,113,59,706/2500,283,98,2.559460191987455,59,706/2500,283,98,2.559460191987455
-4420.183360787759,43122.697675811236,-500000.0,99.08445898768059,60,709/2500,287,90,2.4923684489913285,1.0,0.0,1,1,60,709/2500,287,90,2.4923684489913285,54.50352609308886,27.12997606167143,1,113,60,709/2500,287,90,2.4923684489913285,60,709/2500,287,90,2.4923684489913285
-4443.902623543138,43212.92974484958,-500000.0,99.08445898768059,61,706/2500,271,123,2.469042681157589,1.0,0.0,1,1,61,706/2500,271,123,2.469042681157589,54.57365439093484,27.12077358286901,1,113,61,706/2500,271,123,2.469042681157589,61,706/2500,271,123,2.469042681157589
-4425.748660007762,43152.89094337621,-500000.0,99.08445898768059,62,708/2500,289,105,2.6911460356786847,1.0,0.0,1,1,62,708/2500,289,105,2.6911460356786847,54.55508474576271,27.115698220119093,1,113,62,708/2500,289,105,2.6911460356786847,62,708/2500,289,105,2.6911460356786847
-4438.299107576419,43213.325709732475,-500000.0,99.08445898768059,63,706/2500,284,82,2.604276856407523,1.0,0.0,1,1,63,706/2500,284,82,2.604276856407523,54.62747875354108,27.090997294978223,1,113,63,706/2500,284,82,2.604276856407523,63,706/2500,284,82,2.604276856407523
-3770.527148695079,39010.10419486415,-500000.0,99.08445898768059,64,705/2500,272,112,2.5089727686718106,1.0,0.0,1,1,64,705/2500,272,112,2.5089727686718106,54.49503546099291,27.121848318365327,1,113,64,705/2500,272,112,2.5089727686718106,64,705/2500,272,112,2.5089727686718106
-3786.859379071564,39092.56840223079,-500000.0,99.08445898768059,65,702/2500,280,107,2.6741155995987356,1.0,0.0,1,1,65,702/2500,280,107,2.6741155995987356,54.56410256410256,27.139835614573308,1,113,65,702/2500,280,107,2.6741155995987356,65,702/2500,280,107,2.6741155995987356
-3766.408055022715,38982.63501702311,-500000.0,99.08445898768059,66,706/2500,289,101,2.6062709148973227,1.0,0.0,1,1,66,706/2500,289,101,2.6062709148973227,54.403682719546744,27.26535096433044,1,114,66,706/2500,289,101,2.6062709148973227,66,706/2500,289,101,2.6062709148973227
-3801.0650028949644,38898.70903020705,-500000.0,99.08445898768059,67,710/2500,285,76,2.5865857573226094,1.0,0.0,1,1,67,710/2500,285,76,2.5865857573226094,54.46338028169014,27.163214248170366,1,114,67,710/2500,285,76,2.5865857573226094,67,710/2500,285,76,2.5865857573226094
-3815.8098487933635,38952.85748660243,-500000.0,99.08445898768059,68,708/2500,287,98,2.701566413976252,1.0,0.0,1,1,68,708/2500,287,98,2.701566413976252,54.61440677966102,27.16209277596488,1,114,68,708/2500,287,98,2.701566413976252,68,708/2500,287,98,2.701566413976252
-3800.536112656164,38898.76090792765,-500000.0,99.08445898768059,69,710/2500,286,102,2.5956390141509473,1.0,0.0,1,1,69,710/2500,286,102,2.5956390141509473,54.5,27.129929940778492,1,114,69,710/2500,286,102,2.5956390141509473,69,710/2500,286,102,2.5956390141509473
-5212.785421491513,47015.364729866524,-500000.0,99.08445898768059,70,708/2500,282,88,2.578459432348609,1.0,0.0,1,1,70,708/2500,282,88,2.578459432348609,54.36864406779661,27.168411365546376,1,114,70,708/2500,282,88,2.578459432348609,70,708/2500,282,88,2.578459432348609
-4468.806565874938,43083.99717192758,-500000.0,99.08445898768059,71,711/2500,292,84,2.5693863299675286,1.0,0.0,1,1,71,711/2500,292,84,2.5693863299675286,54.51195499296765,27.251282847842376,1,119,71,711/2500,292,84,2.5693863299675286,71,711/2500,292,84,2.5693863299675286
-5130.4596360871265,46753.867024799634,-500000.0,99.08445898768059,72,716/2500,293,82,2.767248766962439,1.0,0.0,1,1,72,716/2500,293,82,2.767248766962439,54.41340782122905,27.15843314002837,1,114,72,716/2500,293,82,2.767248766962439,72,716/2500,293,82,2.767248766962439
-5137.513913256865,46786.17013045419,-500000.0,99.08445898768059,73,715/2500,288,80,2.4754129289649427,1.0,0.0,1,1,73,715/2500,288,80,2.4754129289649427,54.55244755244755,27.202241351935093,1,114,73,715/2500,288,80,2.4754129289649427,73,715/2500,288,80,2.4754129289649427
-4665.784511989259,43382.909540243396,-500000.0,99.08445898768059,74,713/2500,283,86,2.6775590423494577,1.0,0.0,1,1,74,713/2500,283,86,2.6775590423494577,54.59046283309958,27.20284860370421,1,114,74,713/2500,283,86,2.6775590423494577,74,713/2500,283,86,2.6775590423494577
-4444.485745109044,42994.754889547345,-500000.0,99.08445898768059,75,714/2500,285,80,2.6607096111401916,1.0,0.0,1,1,75,714/2500,285,80,2.6607096111401916,54.515406162464984,27.23001748596597,1,115,75,714/2500,285,80,2.6607096111401916,75,714/2500,285,80,2.6607096111401916
-4622.96747461819,43207.44674154324,-500000.0,99.08445898768059,76,717/2500,281,90,2.5222751148976386,1.0,0.0,1,1,76,717/2500,281,90,2.5222751148976386,54.53974895397489,27.25718507643865,1,115,76,717/2500,281,90,2.5222751148976386,76,717/2500,281,90,2.5222751148976386
-5336.5478495422485,45422.87086915212,-500000.0,99.08445898768059,77,712/2500,280,87,2.6837050719186664,1.0,0.0,1,1,77,712/2500,280,87,2.6837050719186664,54.61797752808989,27.39664156321565,1,126,77,712/2500,280,87,2.6837050719186664,77,712/2500,280,87,2.6837050719186664
-6693.252609383221,52246.33850002504,-500000.0,99.08445898768059,78,717/2500,290,80,2.7508872458711267,1.0,0.0,1,1,78,717/2500,290,80,2.7508872458711267,54.47977684797768,27.302452793504763,1,126,78,717/2500,290,80,2.7508872458711267,78,717/2500,290,80,2.7508872458711267
-4435.212315275502,41107.237534064116,-500000.0,99.08445898768059,79,713/2500,285,89,2.7320083300583065,1.0,0.0,1,1,79,713/2500,285,89,2.7320083300583065,54.569424964936886,27.340274723738144,1,126,79,713/2500,285,89,2.7320083300583065,79,713/2500,285,89,2.7320083300583065
-4410.519472048676,40993.73807930682,-500000.0,99.08445898768059,80,717/2500,281,100,2.6702593117952347,1.0,0.0,1,1,80,717/2500,281,100,2.6702593117952347,54.56903765690377,27.43929098699299,1,126,80,717/2500,281,100,2.6702593117952347,80,717/2500,281,100,2.6702593117952347
-5914.160343780007,48735.13987712532,-500000.0,99.08445898768059,81,715/2500,284,88,2.5734208710491657,1.0,0.0,1,1,81,715/2500,284,88,2.5734208710491657,54.44755244755245,27.43813851299753,1,126,81,715/2500,284,88,2.5734208710491657,81,715/2500,284,88,2.5734208710491657
-4194.950266323591,40590.692552380235,-500000.0,99.08445898768059,82,720/2500,294,83,2.684575474821031,1.0,0.0,1,1,82,720/2500,294,83,2.684575474821031,54.55833333333333,27.43278528209145,1,126,82,720/2500,294,83,2.684575474821031,82,720/2500,294,83,2.684575474821031
-4212.8019025218555,40674.581500592765,-500000.0,99.08445898768059,83,717/2500,282,74,2.6771299769170582,1.0,0.0,1,1,83,717/2500,282,74,2.6771299769170582,54.78242677824268,27.40954588872695,1,126,83,717/2500,282,74,2.6771299769170582,83,717/2500,282,74,2.6771299769170582
-4206.7754463069505,40618.26437599572,-500000.0,99.08445898768059,84,719/2500,288,75,2.6568713462911546,1.0,0.0,1,1,84,719/2500,288,75,2.6568713462911546,54.695410292072324,27.396544426778746,1,126,84,719/2500,288,75,2.6568713462911546,84,719/2500,288,75,2.6568713462911546
-4224.4164782921125,40702.352557171835,-500000.0,99.08445898768059,85,716/2500,285,74,2.683431416284293,1.0,0.0,1,1,85,716/2500,285,74,2.683431416284293,54.63826815642458,27.512092604140793,1,126,85,716/2500,285,74,2.683431416284293,85,716/2500,285,74,2.683431416284293
-4212.37079128835,40674.62654432174,-500000.0,99.08445898768059,86,717/2500,284,80,2.778440111782402,1.0,0.0,1,1,86,717/2500,284,80,2.778440111782402,54.64714086471409,27.545264551593185,1,126,86,717/2500,284,80,2.778440111782402,86,717/2500,284,80,2.778440111782402
-4219.525276136271,40702.58760212678,-500000.0,99.08445898768059,87,716/2500,285,76,2.7190678999759257,1.0,0.0,1,1,87,716/2500,285,76,2.7190678999759257,54.78072625698324,27.557217621668006,1,126,87,716/2500,285,76,2.7190678999759257,87,716/2500,285,76,2.7190678999759257
-4218.128995189322,40702.72539352794,-500000.0,99.08445898768059,88,716/2500,286,82,2.6466545700095594,1.0,0.0,1,1,88,716/2500,286,82,2.6466545700095594,54.71648044692738,27.508389922064982,1,126,88,716/2500,286,82,2.6466545700095594,88,716/2500,286,82,2.6466545700095594
-4203.112255150565,40701.37875648387,-500000.0,99.08445898768059,89,714/2500,287,81,2.635717556811869,1.0,0.0,1,1,89,714/2500,287,81,2.635717556811869,54.54621848739496,27.557705556887466,1,126,89,714/2500,287,81,2.635717556811869,89,714/2500,287,81,2.635717556811869
-4173.147226885906,40561.19161796898,-500000.0,99.08445898768059,90,719/2500,285,78,2.6799722481518984,1.0,0.0,1,1,90,719/2500,285,78,2.6799722481518984,54.69958275382476,27.414226073387848,1,126,90,719/2500,285,78,2.6799722481518984,90,719/2500,285,78,2.6799722481518984
-4007.5367661163045,37886.63649166741,-500000.0,99.08445898768059,91,716/2500,286,79,2.5203580469824374,1.0,0.0,1,1,91,716/2500,286,79,2.5203580469824374,54.61731843575419,27.63309956722001,1,126,91,716/2500,286,79,2.5203580469824374,91,716/2500,286,79,2.5203580469824374
-3663.7329844244377,37375.624914675944,-500000.0,99.08445898768059,92,714/2500,281,92,2.567162645049393,1.0,0.0,1,1,92,714/2500,281,92,2.567162645049393,54.621848739495796,27.55473033961982,1,126,92,714/2500,281,92,2.567162645049393,92,714/2500,281,92,2.567162645049393
-3627.3351664226243,37195.563825630044,-500000.0,99.08445898768059,93,721/2500,291,73,2.686057469807565,1.0,0.0,1,1,93,721/2500,291,73,2.686057469807565,54.60748959778086,27.51456352628272,1,126,93,721/2500,291,73,2.686057469807565,93,721/2500,291,73,2.686057469807565
