fitness_avg,fitness_std,fitness_min,fitness_max,fitness_iteration,fitness_containerSize,fitness_evals,fitness_nbUpdated,fitness_elapsed,size_avg,size_std,size_min,size_max,size_iteration,size_containerSize,size_evals,size_nbUpdated,size_elapsed,complexity_avg,complexity_std,complexity_min,complexity_max,complexity_iteration,complexity_containerSize,complexity_evals,complexity_nbUpdated,complexity_elapsed,iteration,containerSize,evals,nbUpdated,elapsed
-27258.38651400245,67955.3458087244,-200000.0,460.6087340662082,10,5385/9600000,1500,1298,9.613327021710575,3.0,0.0,3,3,10,5385/9600000,1500,1298,9.613327021710575,61.116805942432684,25.15244340609086,5,159,10,5385/9600000,1500,1298,9.613327021710575,10,5385/9600000,1500,1298,9.613327021710575
-24834.337846830073,65310.93178164504,-200000.0,460.6087340662082,11,5575/9600000,1500,1308,9.650097094476223,3.0,0.0,3,3,11,5575/9600000,1500,1308,9.650097094476223,61.31982062780269,25.173859172126345,5,165,11,5575/9600000,1500,1308,9.650097094476223,11,5575/9600000,1500,1308,9.650097094476223
-22677.278085211336,62807.81650249159,-200000.0,511.61873658571517,12,5807/9600000,1500,1301,10.659076362848282,3.0,0.0,3,3,12,5807/9600000,1500,1301,10.659076362848282,61.5233339073532,24.881792481291722,5,165,12,5807/9600000,1500,1301,10.659076362848282,12,5807/9600000,1500,1301,10.659076362848282
-20800.178988483767,60396.591004716276,-200000.0,511.61873658571517,13,6020/9600000,1500,1313,10.138139336369932,3.0,0.0,3,3,13,6020/9600000,1500,1313,10.138139336369932,61.741196013289034,24.79758181125392,5,165,13,6020/9600000,1500,1313,10.138139336369932,13,6020/9600000,1500,1313,10.138139336369932
-19809.960034129646,59031.54503555799,-200000.0,511.61873658571517,14,6193/9600000,1500,1315,11.057516186498106,3.0,0.0,3,3,14,6193/9600000,1500,1315,11.057516186498106,61.839173260132405,24.836867453709665,5,165,14,6193/9600000,1500,1315,11.057516186498106,14,6193/9600000,1500,1315,11.057516186498106
-18420.792415953136,57201.420099509945,-200000.0,511.61873658571517,15,6361/9600000,1500,1310,10.878804950043559,3.0,0.0,3,3,15,6361/9600000,1500,1310,10.878804950043559,62.064612482314104,24.774392952864734,5,165,15,6361/9600000,1500,1310,10.878804950043559,15,6361/9600000,1500,1310,10.878804950043559
-17178.796354255064,55466.729168091275,-200000.0,511.61873658571517,16,6522/9600000,1500,1312,10.764720011502504,3.0,0.0,3,3,16,6522/9600000,1500,1312,10.764720011502504,62.04661146887458,24.645054111045866,5,165,16,6522/9600000,1500,1312,10.764720011502504,16,6522/9600000,1500,1312,10.764720011502504
-16246.229829147398,54050.762974357945,-200000.0,511.61873658571517,17,6709/9600000,1500,1316,10.523481594398618,3.0,0.0,3,3,17,6709/9600000,1500,1316,10.523481594398618,62.059472350573856,24.81055744434972,5,170,17,6709/9600000,1500,1316,10.523481594398618,17,6709/9600000,1500,1316,10.523481594398618
-14594.865797511204,51477.30854973873,-200000.0,590.6579468564956,18,6857/9600000,1500,1321,11.086161167360842,3.0,0.0,3,3,18,6857/9600000,1500,1321,11.086161167360842,62.213650284380925,24.884220753645685,5,170,18,6857/9600000,1500,1321,11.086161167360842,18,6857/9600000,1500,1321,11.086161167360842
-14122.163520960801,50666.647717391956,-200000.0,602.8000590934907,19,7012/9600000,1500,1317,11.696693195961416,3.0,0.0,3,3,19,7012/9600000,1500,1317,11.696693195961416,62.25499144324016,24.93759488813692,5,179,19,7012/9600000,1500,1317,11.696693195961416,19,7012/9600000,1500,1317,11.696693195961416
-13755.20968925881,49994.108697831914,-200000.0,607.5360624794201,20,7170/9600000,1500,1346,14.033491081558168,3.0,0.0,3,3,20,7170/9600000,1500,1346,14.033491081558168,62.23221757322176,24.907220748831932,5,176,20,7170/9600000,1500,1346,14.033491081558168,20,7170/9600000,1500,1346,14.033491081558168
-13277.349083249275,49160.15364598937,-200000.0,610.420775865212,21,7321/9600000,1500,1304,13.398812162689865,3.0,0.0,3,3,21,7321/9600000,1500,1304,13.398812162689865,62.66001912307062,24.866013820066335,5,176,21,7321/9600000,1500,1304,13.398812162689865,21,7321/9600000,1500,1304,13.398812162689865
-13065.867816977328,48731.47807112529,-200000.0,610.420775865212,22,7436/9600000,1500,1300,12.847148600965738,3.0,0.0,3,3,22,7436/9600000,1500,1300,12.847148600965738,62.68692845615922,24.77267591427017,5,176,22,7436/9600000,1500,1300,12.847148600965738,22,7436/9600000,1500,1300,12.847148600965738
-12687.48532792094,48095.00305583834,-200000.0,610.420775865212,23,7563/9600000,1500,1320,15.484932681545615,3.0,0.0,3,3,23,7563/9600000,1500,1320,15.484932681545615,62.572127462647096,24.703657892528245,5,176,23,7563/9600000,1500,1320,15.484932681545615,23,7563/9600000,1500,1320,15.484932681545615
-11403.315439211436,45725.56202139238,-200000.0,610.420775865212,24,7662/9600000,1500,1303,14.650030897930264,3.0,0.0,3,3,24,7662/9600000,1500,1303,14.650030897930264,62.74236491777604,24.838185347637058,5,181,24,7662/9600000,1500,1303,14.650030897930264,24,7662/9600000,1500,1303,14.650030897930264
-11251.189729672196,45450.530146896446,-200000.0,610.420775865212,25,7773/9600000,1500,1327,15.08424589689821,3.0,0.0,3,3,25,7773/9600000,1500,1327,15.08424589689821,62.66628071529654,24.808372310589437,5,181,25,7773/9600000,1500,1327,15.08424589689821,25,7773/9600000,1500,1327,15.08424589689821
-10896.425891389066,44787.12891557646,-200000.0,610.420775865212,26,7897/9600000,1500,1312,16.367620241828263,3.0,0.0,3,3,26,7897/9600000,1500,1312,16.367620241828263,62.78434848676713,24.77452518869041,3,181,26,7897/9600000,1500,1312,16.367620241828263,26,7897/9600000,1500,1312,16.367620241828263
-10351.061265572482,43610.46682887247,-200000.0,610.420775865212,27,8000/9600000,1500,1321,15.840694135986269,3.0,0.0,3,3,27,8000/9600000,1500,1321,15.840694135986269,62.75375,24.850691357334508,3,181,27,8000/9600000,1500,1321,15.840694135986269,27,8000/9600000,1500,1321,15.840694135986269
-9913.294676830292,42757.92180753433,-200000.0,610.420775865212,28,8059/9600000,1500,1309,14.908479473553598,3.0,0.0,3,3,28,8059/9600000,1500,1309,14.908479473553598,62.811142821690034,24.75269555793111,3,181,28,8059/9600000,1500,1309,14.908479473553598,28,8059/9600000,1500,1309,14.908479473553598
-9176.550008712364,41246.25782080406,-200000.0,610.420775865212,29,8154/9600000,1500,1308,19.26008041575551,3.0,0.0,3,3,29,8154/9600000,1500,1308,19.26008041575551,62.76367427029679,24.771765638772283,3,181,29,8154/9600000,1500,1308,19.26008041575551,29,8154/9600000,1500,1308,19.26008041575551
-9230.4898721337,41401.800381347006,-200000.0,610.420775865212,30,8219/9600000,1500,1281,17.41286494396627,3.0,0.0,3,3,30,8219/9600000,1500,1281,17.41286494396627,62.727339092347,24.739145158805705,3,181,30,8219/9600000,1500,1281,17.41286494396627,30,8219/9600000,1500,1281,17.41286494396627
-8919.284558972762,40778.42378288412,-200000.0,610.420775865212,31,8304/9600000,1500,1317,19.023028631694615,3.0,0.0,3,3,31,8304/9600000,1500,1317,19.023028631694615,62.751324662813104,24.624510317179414,3,181,31,8304/9600000,1500,1317,19.023028631694615,31,8304/9600000,1500,1317,19.023028631694615
-8314.267167432099,39447.52337405765,-200000.0,610.420775865212,32,8368/9600000,1500,1299,20.182176802307367,3.0,0.0,3,3,32,8368/9600000,1500,1299,20.182176802307367,62.652007648183556,24.65288817941905,3,181,32,8368/9600000,1500,1299,20.182176802307367,32,8368/9600000,1500,1299,20.182176802307367
-7736.935396864692,38126.68181447926,-200000.0,610.420775865212,33,8451/9600000,1500,1313,17.255487862974405,3.0,0.0,3,3,33,8451/9600000,1500,1313,17.255487862974405,62.7494971009348,24.5308040258733,3,181,33,8451/9600000,1500,1313,17.255487862974405,33,8451/9600000,1500,1313,17.255487862974405
-7631.649901173098,37882.88881551859,-200000.0,610.420775865212,34,8517/9600000,1500,1286,19.25628769490868,3.0,0.0,3,3,34,8517/9600000,1500,1286,19.25628769490868,62.59410590583539,24.608155705813722,3,181,34,8517/9600000,1500,1286,19.25628769490868,34,8517/9600000,1500,1286,19.25628769490868
-7045.593738183652,36456.82437967501,-200000.0,610.420775865212,35,8601/9600000,1500,1289,23.25277661345899,3.0,0.0,3,3,35,8601/9600000,1500,1289,23.25277661345899,62.63655388908266,24.497740114536416,3,181,35,8601/9600000,1500,1289,23.25277661345899,35,8601/9600000,1500,1289,23.25277661345899
-6832.627001334443,35919.79188264219,-200000.0,625.1099952389064,36,8625/9600000,1500,1293,24.15487693157047,3.0,0.0,3,3,36,8625/9600000,1500,1293,24.15487693157047,62.46828985507246,24.529997198993943,3,181,36,8625/9600000,1500,1293,24.15487693157047,36,8625/9600000,1500,1293,24.15487693157047
-6747.578850154251,35672.37121216606,-200000.0,625.1099952389064,37,8724/9600000,1500,1311,25.16029001120478,3.0,0.0,3,3,37,8724/9600000,1500,1311,25.16029001120478,62.5518110958276,24.46230006384621,3,181,37,8724/9600000,1500,1311,25.16029001120478,37,8724/9600000,1500,1311,25.16029001120478
-6385.176647059505,34743.66563639309,-200000.0,625.1099952389064,38,8798/9600000,1500,1302,26.813849401660264,3.0,0.0,3,3,38,8798/9600000,1500,1302,26.813849401660264,62.619799954535125,24.36810704432819,3,208,38,8798/9600000,1500,1302,26.813849401660264,38,8798/9600000,1500,1302,26.813849401660264
-5910.399105568795,33465.5028397737,-200000.0,625.1099952389064,39,8847/9600000,1500,1277,24.042898390442133,3.0,0.0,3,3,39,8847/9600000,1500,1277,24.042898390442133,62.52786255227761,24.486522642101843,3,208,39,8847/9600000,1500,1277,24.042898390442133,39,8847/9600000,1500,1277,24.042898390442133
-5873.336841043351,33365.46562349131,-200000.0,625.6659906141986,40,8934/9600000,1500,1308,28.02262267842889,3.0,0.0,3,3,40,8934/9600000,1500,1308,28.02262267842889,62.70349227669577,24.47213834749564,3,208,40,8934/9600000,1500,1308,28.02262267842889,40,8934/9600000,1500,1308,28.02262267842889
-5344.075411063241,31860.455522860117,-200000.0,637.7786182764903,41,8943/9600000,1500,1303,28.79345635510981,3.0,0.0,3,3,41,8943/9600000,1500,1303,28.79345635510981,62.424913340042494,24.42339487662029,3,208,41,8943/9600000,1500,1303,28.79345635510981,41,8943/9600000,1500,1303,28.79345635510981
-5752.023278001585,33015.45896569418,-200000.0,637.7786182764903,42,9047/9600000,1500,1312,30.829859220422804,3.0,0.0,3,3,42,9047/9600000,1500,1312,30.829859220422804,62.51663534873439,24.59857723142838,3,208,42,9047/9600000,1500,1312,30.829859220422804,42,9047/9600000,1500,1312,30.829859220422804
-5177.522306870033,31342.008882517872,-200000.0,637.7786182764903,43,9084/9600000,1500,1300,32.86285942886025,3.0,0.0,3,3,43,9084/9600000,1500,1300,32.86285942886025,62.5133201232937,24.51757650121344,3,208,43,9084/9600000,1500,1300,32.86285942886025,43,9084/9600000,1500,1300,32.86285942886025
-5262.75063985905,31630.434405092663,-200000.0,637.7786182764903,44,9185/9600000,1500,1296,29.51781032141298,3.0,0.0,3,3,44,9185/9600000,1500,1296,29.51781032141298,62.43091997822537,24.418311526467445,3,208,44,9185/9600000,1500,1296,29.51781032141298,44,9185/9600000,1500,1296,29.51781032141298
-5188.263002493967,31431.83734072488,-200000.0,637.7786182764903,45,9227/9600000,1500,1274,26.85180330555886,3.0,0.0,3,3,45,9227/9600000,1500,1274,26.85180330555886,62.53646905819876,24.510790545511117,3,208,45,9227/9600000,1500,1274,26.85180330555886,45,9227/9600000,1500,1274,26.85180330555886
-4792.996831850227,30190.033847589795,-200000.0,637.7786182764903,46,9282/9600000,1500,1295,34.60396832600236,3.0,0.0,3,3,46,9282/9600000,1500,1295,34.60396832600236,62.380844645550525,24.463012712448172,3,208,46,9282/9600000,1500,1295,34.60396832600236,46,9282/9600000,1500,1295,34.60396832600236
-4591.47126768848,29552.05313164118,-200000.0,637.7786182764903,47,9358/9600000,1500,1351,34.66981496103108,3.0,0.0,3,3,47,9358/9600000,1500,1351,34.66981496103108,62.4636674503099,24.49256148649652,3,208,47,9358/9600000,1500,1351,34.66981496103108,47,9358/9600000,1500,1351,34.66981496103108
-4673.3008398857,29807.144044275745,-200000.0,637.7786182764903,48,9427/9600000,1500,1302,35.12973958812654,3.0,0.0,3,3,48,9427/9600000,1500,1302,35.12973958812654,62.4091439482338,24.46821690837439,3,208,48,9427/9600000,1500,1302,35.12973958812654,48,9427/9600000,1500,1302,35.12973958812654
-3911.603228404512,27327.792361299977,-200000.0,637.7786182764903,49,9467/9600000,1500,1313,35.453921160660684,3.0,0.0,3,3,49,9467/9600000,1500,1313,35.453921160660684,62.554769198267664,24.53934386004472,3,208,49,9467/9600000,1500,1313,35.453921160660684,49,9467/9600000,1500,1313,35.453921160660684
-4068.6045404656415,27858.95490640635,-200000.0,663.7484858835011,50,9506/9600000,1500,1298,38.29076282866299,3.0,0.0,3,3,50,9506/9600000,1500,1298,38.29076282866299,62.66526404376184,24.434812331385405,3,208,50,9506/9600000,1500,1298,38.29076282866299,50,9506/9600000,1500,1298,38.29076282866299
-3861.7671384662153,27290.91457068337,-200000.0,663.7484858835011,51,9513/9600000,1500,1301,34.60269835591316,3.0,0.0,3,3,51,9513/9600000,1500,1301,34.60269835591316,62.422789866498476,24.41091846077265,3,208,51,9513/9600000,1500,1301,34.60269835591316,51,9513/9600000,1500,1301,34.60269835591316
-3495.1674170509623,26083.395282992187,-200000.0,663.7484858835011,52,9559/9600000,1500,1327,41.31844360381365,3.0,0.0,3,3,52,9559/9600000,1500,1327,41.31844360381365,62.4044356104195,24.442118179818987,3,208,52,9559/9600000,1500,1327,41.31844360381365,52,9559/9600000,1500,1327,41.31844360381365
-3926.67928631292,27636.21910246824,-200000.0,663.7484858835011,53,9587/9600000,1500,1300,43.59501085523516,3.0,0.0,3,3,53,9587/9600000,1500,1300,43.59501085523516,62.57671847293209,24.50389010731733,3,225,53,9587/9600000,1500,1300,43.59501085523516,53,9587/9600000,1500,1300,43.59501085523516
-3709.93246852323,26931.255494563906,-200000.0,663.7484858835011,54,9644/9600000,1500,1309,41.46557245217264,3.0,0.0,3,3,54,9644/9600000,1500,1309,41.46557245217264,62.53017420157611,24.319903713691655,3,208,54,9644/9600000,1500,1309,41.46557245217264,54,9644/9600000,1500,1309,41.46557245217264
-3511.025064650337,26216.005218367325,-200000.0,663.7484858835011,55,9670/9600000,1500,1308,44.19521096907556,3.0,0.0,3,3,55,9670/9600000,1500,1308,44.19521096907556,62.501551189245085,24.455174950817554,3,220,55,9670/9600000,1500,1308,44.19521096907556,55,9670/9600000,1500,1308,44.19521096907556
-3373.7180389146747,25742.54133923541,-200000.0,663.7484858835011,56,9683/9600000,1500,1310,47.4086363716051,3.0,0.0,3,3,56,9683/9600000,1500,1310,47.4086363716051,62.541051327068054,24.47012445449965,3,208,56,9683/9600000,1500,1310,47.4086363716051,56,9683/9600000,1500,1310,47.4086363716051
-3357.191757814896,25705.78737369698,-200000.0,663.7484858835011,57,9746/9600000,1500,1301,45.192381270229816,3.0,0.0,3,3,57,9746/9600000,1500,1301,45.192381270229816,62.3925713113072,24.338407875270537,3,208,57,9746/9600000,1500,1301,45.192381270229816,57,9746/9600000,1500,1301,45.192381270229816
-3576.711045513406,26588.32943024177,-200000.0,663.7484858835011,58,9790/9600000,1500,1320,40.29511469323188,3.0,0.0,3,3,58,9790/9600000,1500,1320,40.29511469323188,62.44668028600613,24.497198495493507,3,215,58,9790/9600000,1500,1320,40.29511469323188,58,9790/9600000,1500,1320,40.29511469323188
-3297.7248294154924,25574.7881187805,-200000.0,663.7484858835011,59,9803/9600000,1500,1327,50.80440264753997,3.0,0.0,3,3,59,9803/9600000,1500,1327,50.80440264753997,62.48444353769254,24.394155274399537,3,215,59,9803/9600000,1500,1327,50.80440264753997,59,9803/9600000,1500,1327,50.80440264753997
-2836.058986920125,23760.650621556077,-200000.0,663.7484858835011,60,9858/9600000,1500,1305,45.91556794568896,3.0,0.0,3,3,60,9858/9600000,1500,1305,45.91556794568896,62.28555487928586,24.316539482700996,3,215,60,9858/9600000,1500,1305,45.91556794568896,60,9858/9600000,1500,1305,45.91556794568896
-2933.1022024094,24160.169109823277,-200000.0,663.7484858835011,61,9904/9600000,1500,1321,47.131637416779995,3.0,0.0,3,3,61,9904/9600000,1500,1321,47.131637416779995,62.36692245557351,24.27355418005265,3,215,61,9904/9600000,1500,1321,47.131637416779995,61,9904/9600000,1500,1321,47.131637416779995
-2986.784880535233,24335.131566180127,-200000.0,663.7484858835011,62,9929/9600000,1500,1323,54.10003068763763,3.0,0.0,3,3,62,9929/9600000,1500,1323,54.10003068763763,62.444556350085605,24.299304762313426,3,215,62,9929/9600000,1500,1323,54.10003068763763,62,9929/9600000,1500,1323,54.10003068763763
-2606.241018645198,22873.60154927377,-200000.0,663.7484858835011,63,9917/9600000,1500,1295,53.944145208224654,3.0,0.0,3,3,63,9917/9600000,1500,1295,53.944145208224654,62.4954119189271,24.302920592049215,3,215,63,9917/9600000,1500,1295,53.944145208224654,63,9917/9600000,1500,1295,53.944145208224654
-2592.6069653260347,22798.71911410484,-200000.0,663.7484858835011,64,9960/9600000,1500,1313,49.46238413080573,3.0,0.0,3,3,64,9960/9600000,1500,1313,49.46238413080573,62.38383534136546,24.285210427976953,3,215,64,9960/9600000,1500,1313,49.46238413080573,64,9960/9600000,1500,1313,49.46238413080573
-2717.527252202042,23363.360411492682,-200000.0,663.7484858835011,65,10019/9600000,1500,1327,52.968980971723795,3.0,0.0,3,3,65,10019/9600000,1500,1327,52.968980971723795,62.26938816249127,24.28280561020838,3,215,65,10019/9600000,1500,1327,52.968980971723795,65,10019/9600000,1500,1327,52.968980971723795
-2530.239348095367,22603.96152776218,-200000.0,663.7484858835011,66,10008/9600000,1500,1318,55.791155132465065,3.0,0.0,3,3,66,10008/9600000,1500,1318,55.791155132465065,62.384892086330936,24.230873516719093,3,215,66,10008/9600000,1500,1318,55.791155132465065,66,10008/9600000,1500,1318,55.791155132465065
-2707.834672864043,23391.049503392394,-200000.0,663.7484858835011,67,10062/9600000,1500,1323,56.90842109825462,3.0,0.0,3,3,67,10062/9600000,1500,1323,56.90842109825462,62.33512224209898,24.14708039354785,3,169,67,10062/9600000,1500,1323,56.90842109825462,67,10062/9600000,1500,1323,56.90842109825462
-2584.916848255421,22845.58078523735,-200000.0,663.7484858835011,68,10077/9600000,1500,1303,59.9879217306152,3.0,0.0,3,3,68,10077/9600000,1500,1303,59.9879217306152,62.30247097350402,24.269888651057684,3,169,68,10077/9600000,1500,1303,59.9879217306152,68,10077/9600000,1500,1303,59.9879217306152
-2212.628008576908,21338.856774213305,-200000.0,663.7484858835011,69,10102/9600000,1500,1290,58.13077625725418,3.0,0.0,3,3,69,10102/9600000,1500,1290,58.13077625725418,62.4648584438725,24.14521464584155,3,169,69,10102/9600000,1500,1290,58.13077625725418,69,10102/9600000,1500,1290,58.13077625725418
-2363.0280327286023,22000.978113353754,-200000.0,663.7484858835011,70,10114/9600000,1500,1289,55.627174032852054,3.0,0.0,3,3,70,10114/9600000,1500,1289,55.627174032852054,62.3171841012458,24.244475433084347,3,154,70,10114/9600000,1500,1289,55.627174032852054,70,10114/9600000,1500,1289,55.627174032852054
-2263.094691855004,21569.159174880075,-200000.0,663.7484858835011,71,10145/9600000,1500,1310,62.05016610212624,3.0,0.0,3,3,71,10145/9600000,1500,1310,62.05016610212624,62.342828979793005,24.177484935424715,3,149,71,10145/9600000,1500,1310,62.05016610212624,71,10145/9600000,1500,1310,62.05016610212624
-2104.9065925966006,20745.836260021646,-200000.0,663.7484858835011,72,10179/9600000,1500,1312,54.312257904559374,3.0,0.0,3,3,72,10179/9600000,1500,1312,54.312257904559374,62.28755280479418,24.213011007460192,3,147,72,10179/9600000,1500,1312,54.312257904559374,72,10179/9600000,1500,1312,54.312257904559374
-2324.257294849246,21775.00959584736,-200000.0,663.7484858835011,73,10194/9600000,1500,1297,61.49110704474151,3.0,0.0,3,3,73,10194/9600000,1500,1297,61.49110704474151,62.382283696291935,24.18812630675358,3,154,73,10194/9600000,1500,1297,61.49110704474151,73,10194/9600000,1500,1297,61.49110704474151
-2037.2436104966694,20501.92935068846,-200000.0,663.7484858835011,74,10222/9600000,1500,1315,64.53932705335319,3.0,0.0,3,3,74,10222/9600000,1500,1315,64.53932705335319,62.43602034826844,24.185381135389104,3,147,74,10222/9600000,1500,1315,64.53932705335319,74,10222/9600000,1500,1315,64.53932705335319
-2183.9085768518835,21239.212980578024,-200000.0,663.7484858835011,75,10248/9600000,1500,1277,63.516204768791795,3.0,0.0,3,3,75,10248/9600000,1500,1277,63.516204768791795,62.40651834504293,24.201358268793584,3,147,75,10248/9600000,1500,1277,63.516204768791795,75,10248/9600000,1500,1277,63.516204768791795
-2023.071479840001,20529.208396223006,-200000.0,663.7484858835011,76,10292/9600000,1500,1307,64.96800911705941,3.0,0.0,3,3,76,10292/9600000,1500,1307,64.96800911705941,62.34599689078896,24.14424384386601,3,142,76,10292/9600000,1500,1307,64.96800911705941,76,10292/9600000,1500,1307,64.96800911705941
-2140.943850613487,21141.04492553347,-200000.0,663.7484858835011,77,10306/9600000,1500,1307,65.08747587352991,3.0,0.0,3,3,77,10306/9600000,1500,1307,65.08747587352991,62.47622744032602,24.16679193239748,3,142,77,10306/9600000,1500,1307,65.08747587352991,77,10306/9600000,1500,1307,65.08747587352991
-2005.9674847260603,20562.394485154735,-200000.0,663.7484858835011,78,10321/9600000,1500,1307,64.25794489122927,3.0,0.0,3,3,78,10321/9600000,1500,1307,64.25794489122927,62.44956884022866,24.16063463409098,3,142,78,10321/9600000,1500,1307,64.25794489122927,78,10321/9600000,1500,1307,64.25794489122927
-2075.210419320513,20792.23326933845,-200000.0,663.7484858835011,79,10328/9600000,1500,1304,64.16659712884575,3.0,0.0,3,3,79,10328/9600000,1500,1304,64.16659712884575,62.27052672347018,24.218765866459158,3,142,79,10328/9600000,1500,1304,64.16659712884575,79,10328/9600000,1500,1304,64.16659712884575
-1602.412268847743,18549.83525163031,-200000.0,671.1386317796635,80,10325/9600000,1500,1306,68.62590773031116,3.0,0.0,3,3,80,10325/9600000,1500,1306,68.62590773031116,62.33801452784503,24.147348982569234,3,142,80,10325/9600000,1500,1306,68.62590773031116,80,10325/9600000,1500,1306,68.62590773031116
-1877.861019569557,19965.185624895417,-200000.0,678.9160235352019,81,10368/9600000,1500,1304,67.59168372582644,3.0,0.0,3,3,81,10368/9600000,1500,1304,67.59168372582644,62.3912037037037,24.237339346818285,3,158,81,10368/9600000,1500,1304,67.59168372582644,81,10368/9600000,1500,1304,67.59168372582644
-1841.2227733282714,19834.421185207106,-200000.0,678.9160235352019,82,10385/9600000,1500,1311,65.6648788060993,3.0,0.0,3,3,82,10385/9600000,1500,1311,65.6648788060993,62.27164179104478,24.15321958302958,3,158,82,10385/9600000,1500,1311,65.6648788060993,82,10385/9600000,1500,1311,65.6648788060993
-2044.4830519758154,20802.821655897835,-200000.0,678.9160235352019,83,10452/9600000,1500,1331,70.72336222231388,3.0,0.0,3,3,83,10452/9600000,1500,1331,70.72336222231388,62.29793340987371,24.144680145936185,3,158,83,10452/9600000,1500,1331,70.72336222231388,83,10452/9600000,1500,1331,70.72336222231388
-1750.1680915122115,19406.436006633638,-200000.0,678.9160235352019,84,10423/9600000,1500,1303,72.58649788890034,3.0,0.0,3,3,84,10423/9600000,1500,1303,72.58649788890034,62.35306533627554,24.12503551367688,3,158,84,10423/9600000,1500,1303,72.58649788890034,84,10423/9600000,1500,1303,72.58649788890034
-1710.547426369538,19262.186555948923,-200000.0,678.9160235352019,85,10431/9600000,1500,1285,67.9962528096512,3.0,0.0,3,3,85,10431/9600000,1500,1285,67.9962528096512,62.31732336305244,24.212750304634366,3,158,85,10431/9600000,1500,1285,67.9962528096512,85,10431/9600000,1500,1285,67.9962528096512
-1857.3655918328257,19837.01913469261,-200000.0,678.9160235352019,86,10478/9600000,1500,1311,70.45797901414335,3.0,0.0,3,3,86,10478/9600000,1500,1311,70.45797901414335,62.366863905325445,24.080137124341267,3,158,86,10478/9600000,1500,1311,70.45797901414335,86,10478/9600000,1500,1311,70.45797901414335
